DeployID,Ptt,0-30,30-60,60-90,90-120,120-300,300-600,600-1200,1200-1800,1800-2700,2700-3600,3600-5400,5400-7200,7200-10800,>10800
42604,42604,0,0,0,0,2,1,0,1,2,0,1,0,0,0
42604,42604,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42604,42604,1,0,0,0,2,2,2,3,1,0,0,1,0,0
42604,42604,0,0,0,0,1,0,1,0,0,1,2,0,0,0
42604,42604,3,0,1,1,0,0,1,1,4,0,1,0,0,0
42604,42604,5,0,0,0,1,3,2,3,3,0,0,0,0,0
42604,42604,0,0,0,0,0,0,0,0,0,1,1,1,0,0
42604,42604,0,0,1,1,1,4,0,1,1,2,0,0,0,0
42604,42604,1,0,0,0,0,1,1,0,0,1,0,0,0,0
42604,42604,3,0,0,0,1,0,0,2,0,0,2,0,0,1
42604,42604,1,0,0,0,0,0,0,0,0,0,1,1,0,0
42604,42604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42604,42604,2,4,0,0,0,0,0,1,0,0,2,0,0,0
42604,42604,1,0,0,0,1,0,1,0,3,2,0,0,0,0
42604,42604,1,0,0,0,0,0,2,1,0,1,0,1,0,0
42604,42604,3,0,0,0,0,0,1,3,3,1,0,0,0,0
42604,42604,4,0,0,0,0,0,4,7,1,0,0,0,0,0
42604,42604,5,0,0,0,0,0,3,7,0,0,0,0,0,0
42604,42604,0,0,0,0,0,0,0,1,1,3,0,0,0,0
42604,42604,2,0,0,0,0,0,0,0,0,0,3,0,0,0
42604,42604,3,0,0,0,0,0,2,0,1,3,0,0,0,0
42604,42604,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42604,42604,0,0,0,0,0,0,0,0,0,0,3,0,0,0
42604,42604,15,0,1,0,0,8,4,2,0,0,1,0,0,0
42604,42604,0,0,0,0,0,1,0,1,0,0,1,0,1,0
42604,42604,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42604,42604,2,0,0,0,0,0,0,0,0,0,1,0,1,0
42604,42604,3,0,0,0,0,0,1,3,2,0,1,0,0,0
42604,42604,67,5,1,2,2,0,3,3,1,0,0,0,0,0
42604,42604,3,0,0,0,0,0,0,0,1,2,1,0,0,0
42604,42604,8,0,0,0,2,0,0,0,0,2,2,0,0,0
42604,42604,7,1,0,0,2,2,0,1,3,1,0,0,0,0
42604,42604,27,3,0,1,1,0,1,0,0,1,0,1,0,0
42604,42604,18,1,0,0,0,0,1,1,3,1,0,0,0,0
42604,42604,9,2,0,0,1,0,1,0,1,0,3,0,0,0
42604,42604,2,0,0,0,0,1,0,0,1,3,0,0,0,0
42604,42604,6,0,0,0,0,0,0,0,0,5,0,0,0,0
42604,42604,14,1,0,0,1,1,0,0,2,2,0,0,0,0
42604,42604,53,1,0,0,0,0,0,0,0,2,2,0,0,0
42604,42604,7,0,0,0,0,0,0,0,1,2,1,0,0,0
42604,42604,41,1,0,0,0,0,0,0,1,3,0,0,0,0
42604,42604,21,0,0,0,0,0,1,1,5,0,0,0,0,0
42604,42604,9,0,0,0,0,0,7,5,0,0,0,0,0,0
42604,42604,13,0,0,0,0,0,4,6,0,0,0,0,0,0
42604,42604,10,1,0,0,0,0,8,4,0,0,0,0,0,0
42604,42604,9,0,0,0,0,1,5,5,0,0,0,0,0,0
42604,42604,33,2,0,1,0,1,3,5,0,0,0,0,0,0
42604,42604,70,5,3,0,0,0,0,1,3,1,0,0,0,0
42604,42604,20,5,0,0,0,2,8,2,0,0,0,0,0,0
42604,42604,12,0,0,0,0,1,7,4,0,0,0,0,0,0
42604,42604,2,0,0,0,2,8,12,0,0,0,0,0,0,0
42604,42604,7,0,0,0,0,0,1,6,2,0,0,0,0,0
42604,42604,2,1,0,0,0,1,0,6,2,0,0,0,0,0
42604,42604,4,0,0,0,0,1,0,6,2,0,0,0,0,0
42604,42604,3,0,0,0,0,0,0,0,2,3,0,0,0,0
42604,42604,4,0,0,0,0,0,0,0,1,3,1,0,0,0
42604,42604,15,0,0,0,0,0,4,4,2,0,0,0,0,0
42604,42604,15,0,0,0,0,0,1,1,5,0,0,0,0,0
42604,42604,6,2,0,0,1,2,2,3,3,0,0,0,0,0
42604,42604,5,1,1,2,4,3,9,2,0,0,0,0,0,0
42604,42604,130,3,1,0,0,1,2,1,0,0,0,0,0,0
42604,42604,13,0,0,0,0,1,1,3,3,0,0,0,0,0
42604,42604,8,0,1,0,0,0,6,4,1,0,0,0,0,0
42604,42604,9,0,0,0,0,2,5,6,0,0,0,0,0,0
42604,42604,128,8,3,0,1,2,1,0,0,0,0,0,0,0
42604,42604,7,0,3,3,5,11,7,0,0,0,0,0,0,0
42604,42604,19,1,1,1,3,1,3,2,0,0,0,0,0,0
42604,42604,6,0,0,0,1,2,7,4,1,0,0,0,0,0
42604,42604,2,1,0,0,0,0,0,1,1,0,1,1,0,0
42604,42604,3,0,0,0,0,0,0,1,5,0,0,0,1,0
42604,42604,9,1,1,0,0,1,0,1,3,2,0,0,0,0
42604,42604,14,0,0,0,2,2,0,1,3,1,0,0,0,0
42604,42604,10,0,0,0,0,3,3,0,4,0,0,0,0,0
42604,42604,13,0,0,0,0,2,2,0,5,0,0,0,0,0
42604,42604,70,10,2,0,1,1,1,1,4,0,0,0,0,0
42604,42604,97,10,1,0,1,0,4,2,1,0,0,0,0,0
42604,42604,105,4,0,1,2,2,2,1,0,0,0,0,0,0
42604,42604,136,4,2,0,0,0,2,1,0,0,0,0,0,0
42604,42604,7,0,0,0,0,0,0,0,0,1,3,0,0,0
42604,42604,6,1,0,0,0,0,0,2,4,0,0,0,0,0
42604,42604,9,0,0,0,1,0,0,0,5,1,0,0,0,0
42604,42604,13,0,0,0,0,0,0,0,6,0,0,0,0,0
42604,42604,14,0,0,0,1,0,0,0,3,2,0,0,0,0
42604,42604,12,0,2,0,2,3,6,1,2,0,0,0,0,0
42604,42604,21,0,0,0,0,0,0,0,5,0,0,0,0,0
42604,42604,11,1,0,0,1,1,14,1,0,0,0,0,0,0
42604,42604,6,1,1,0,0,1,8,3,0,0,0,0,0,0
42604,42604,20,0,0,0,0,0,0,0,6,0,0,0,0,0
42604,42604,14,0,0,0,3,0,0,2,5,0,0,0,0,0
42604,42604,17,0,0,0,0,1,2,4,1,1,0,0,0,0
42604,42604,44,7,0,0,0,1,0,0,3,1,0,0,0,0
42604,42604,12,1,0,0,1,1,2,3,3,0,0,0,0,0
42604,42604,19,3,2,1,5,7,3,2,1,0,0,0,0,0
42604,42604,47,2,0,0,2,1,2,1,3,0,0,0,0,0
42604,42604,2,0,0,0,0,0,0,0,0,0,3,0,0,0
42604,42604,8,1,0,0,0,0,0,0,1,4,0,0,0,0
42604,42604,13,1,0,0,3,1,2,1,3,1,0,0,0,0
42604,42604,17,0,0,0,0,0,0,0,0,2,2,0,0,0
42604,42604,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,1,0,2,2,1,1,1,0,0,0
42605,42605,0,0,0,0,1,5,3,1,0,0,2,0,0,0
42605,42605,1,0,0,0,0,1,1,2,2,0,1,0,0,0
42605,42605,0,0,0,0,1,0,3,1,1,1,0,1,0,0
42605,42605,0,0,1,0,1,0,0,0,2,0,1,0,0,0
42605,42605,0,0,0,0,0,2,2,1,0,1,1,0,0,0
42605,42605,0,0,0,0,0,1,1,1,0,0,2,1,0,0
42605,42605,4,0,0,0,0,0,0,0,0,3,1,0,0,0
42605,42605,0,0,0,0,1,2,1,1,0,0,2,0,0,0
42605,42605,0,0,0,1,1,3,1,1,2,1,0,0,0,0
42605,42605,4,0,1,1,2,1,3,0,2,2,0,0,0,0
42605,42605,0,0,0,2,1,3,1,0,1,2,0,0,0,0
42605,42605,1,0,0,0,0,2,0,0,0,1,2,0,0,0
42605,42605,1,0,0,0,0,0,0,0,0,0,3,0,0,0
42605,42605,0,0,0,0,2,0,1,4,0,0,1,0,1,0
42605,42605,1,0,0,0,0,0,0,0,1,4,0,0,0,0
42605,42605,0,0,0,0,2,0,0,0,1,1,1,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42605,42605,0,0,2,1,0,0,1,1,1,0,1,0,0,1
42605,42605,4,0,0,0,0,0,8,1,2,0,0,0,0,0
42605,42605,0,0,0,0,1,0,0,1,1,0,2,0,0,0
42605,42605,1,0,0,0,0,2,0,2,0,1,1,1,0,0
42605,42605,0,0,0,0,1,0,0,0,0,2,0,0,0,0
42605,42605,0,0,0,0,0,0,0,1,0,0,1,0,0,1
42605,42605,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42605,42605,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42605,42605,3,0,0,0,0,0,1,1,3,0,0,1,0,0
42605,42605,0,0,0,0,0,0,2,3,1,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,1,0,1,2,2,0,0,0,0,0
42605,42605,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,1,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,1,1,0
42605,42605,0,0,0,1,1,0,1,2,0,0,1,1,0,0
42605,42605,1,0,0,1,0,1,4,2,1,0,0,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,1,2,0,1,0,0,1,1,0
42605,42605,0,0,0,0,0,0,0,1,1,1,1,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,3,0,1,0,0,0
42605,42605,0,0,0,0,1,0,0,0,0,1,0,1,1,0
42605,42605,1,0,0,1,1,0,0,0,1,0,1,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42605,42605,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42605,42605,0,0,0,0,1,2,0,1,0,1,1,0,0,1
42605,42605,1,0,1,1,0,0,3,2,1,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42605,42605,0,0,0,0,0,0,0,1,0,0,1,1,1,0
42605,42605,0,0,1,0,0,0,2,0,0,1,0,0,1,0
42605,42605,1,0,0,2,1,0,3,1,1,0,2,0,0,0
42605,42605,0,0,0,0,0,0,2,0,0,1,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42605,42605,0,1,0,0,0,1,2,2,0,0,2,0,0,0
42605,42605,1,1,0,0,1,1,0,1,0,0,0,0,0,1
42605,42605,0,0,0,1,2,0,1,1,0,1,1,1,0,0
42605,42605,0,0,1,0,0,0,1,2,0,1,1,0,0,0
42605,42605,0,0,0,0,1,0,1,1,1,0,2,0,0,0
42605,42605,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42605,42605,0,0,0,0,0,0,1,0,0,0,1,1,1,0
42605,42605,0,0,0,0,0,0,0,1,1,0,1,0,0,0
42605,42605,0,0,0,0,0,1,0,0,0,1,0,1,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42605,42605,0,0,0,0,0,0,2,0,2,0,2,0,0,0
42605,42605,0,0,1,0,4,2,1,1,2,0,2,0,0,0
42605,42605,0,0,0,0,0,1,1,0,1,1,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,1,1,0,0,1
42605,42605,0,0,1,0,0,0,0,0,0,0,0,1,1,0
42605,42605,1,0,1,0,0,0,0,2,0,0,0,1,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,1,1,1,2,8,3,2,0,0,1,0,0,0
42605,42605,0,0,0,0,0,1,1,0,1,1,0,0,0,0
42605,42605,0,0,0,0,0,1,4,2,0,1,1,0,0,0
42605,42605,0,0,0,0,3,0,1,3,1,0,0,1,0,0
42605,42605,0,0,0,0,0,0,0,1,1,0,0,0,0,1
42605,42605,1,0,0,0,1,0,1,2,0,1,0,1,0,0
42605,42605,5,0,0,0,3,1,3,2,2,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,1,2,2,1,0,0,0,0
42605,42605,1,0,0,0,1,1,0,1,2,1,1,0,0,0
42605,42605,0,0,0,0,1,1,1,0,1,0,1,1,0,0
42605,42605,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42605,42605,0,0,0,0,1,0,0,0,0,0,0,1,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,1,0,0,0,0,1,1,0,1,1,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,1,0,0,1,1
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,1,5,1,3,0,1,0,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,1,0,0,1,0,0,0,2,1,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,1,0,1,0,0,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,1,0,0,0,0,1,1,1
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,1,0,0,0,1,0,0,4,1,1,1,0,0,0
42605,42605,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,1,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,1,0,0,0,0,1,0,4,3,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,1,0,0,0,0,0,0,1,0,0,0,0
42605,42605,0,0,0,0,1,1,1,2,0,2,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,1,2,1,0,0
42605,42605,2,0,1,0,0,0,1,2,1,1,2,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42605,42605,0,0,0,0,0,0,1,0,0,1,1,0,0,0
42605,42605,0,0,0,0,0,1,1,0,1,1,2,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42605,42605,0,0,0,0,0,0,1,2,0,1,0,1,0,1
42605,42605,0,1,0,0,2,0,1,1,2,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,1,1,0,0,1,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42605,42605,1,0,0,0,0,1,2,1,0,2,1,0,0,0
42605,42605,0,0,0,0,0,1,0,0,0,0,0,0,1,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,1,0,0,0,1,1,0,0,0
42605,42605,3,1,0,0,1,2,3,0,2,0,1,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42605,42605,0,0,0,1,0,0,4,1,0,1,1,0,0,0
42605,42605,1,1,0,0,1,0,0,0,0,2,0,1,0,0
42605,42605,1,0,1,1,2,0,0,0,2,1,1,0,0,0
42605,42605,5,3,2,1,3,3,3,3,0,0,1,0,0,0
42605,42605,2,0,0,0,1,1,4,0,2,1,1,0,0,0
42605,42605,0,1,0,0,0,3,2,1,4,0,0,0,0,0
42605,42605,0,0,0,0,0,0,1,3,0,0,0,0,2,0
42605,42605,0,0,0,0,0,1,1,1,0,1,0,1,0,0
42605,42605,0,0,0,1,0,4,3,1,1,1,1,0,0,0
42605,42605,0,2,0,1,0,1,0,0,0,1,3,0,0,0
42605,42605,1,0,1,0,1,0,0,0,0,0,2,0,0,0
42605,42605,0,0,0,0,0,1,0,0,1,0,1,0,1,0
42605,42605,1,0,0,0,1,0,0,0,0,1,2,0,0,0
42605,42605,1,0,0,0,0,0,0,0,0,0,3,0,0,0
42605,42605,0,0,0,0,1,2,0,1,0,0,0,0,0,1
42605,42605,1,0,1,1,0,0,0,0,0,2,0,0,1,0
42605,42605,2,0,0,0,1,2,2,1,0,2,1,0,0,0
42605,42605,1,0,0,0,1,0,4,2,1,0,1,0,0,1
42605,42605,1,0,0,0,0,2,3,0,2,0,0,1,0,0
42605,42605,0,0,0,0,0,0,2,1,3,1,0,0,0,0
42605,42605,0,0,0,0,0,2,3,2,2,1,0,0,0,0
42605,42605,0,0,0,0,1,1,9,1,0,0,0,0,0,0
42605,42605,0,0,0,0,0,2,3,2,3,0,0,0,0,0
42605,42605,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42605,42605,4,0,0,1,0,1,0,0,0,0,0,1,1,0
42605,42605,2,0,0,1,0,1,1,2,2,0,1,0,0,0
42605,42605,3,0,0,0,0,4,4,3,2,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,2,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,1,1,1,2,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,1,2,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42664,42664,0,0,1,0,1,0,0,2,0,0,1,0,0,1
42664,42664,0,0,1,0,0,1,4,4,2,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,7,1,0,0,0,1,0,0,4,1,0,0,0,0
42664,42664,5,1,0,1,0,0,0,0,4,2,0,0,0,0
42664,42664,2,0,0,0,0,0,0,0,3,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42664,42664,0,1,1,0,0,0,0,1,0,2,0,1,0,0
42664,42664,4,2,0,0,0,0,2,0,1,3,1,0,0,0
42664,42664,1,0,0,0,0,1,1,1,0,0,1,0,0,0
42664,42664,0,0,0,1,2,0,4,0,1,0,0,0,1,0
42664,42664,0,0,0,0,1,1,0,0,0,1,2,0,0,0
42664,42664,0,0,0,0,0,1,0,1,2,0,0,1,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42664,42664,0,0,0,0,0,0,0,0,1,0,2,0,0,0
42664,42664,6,0,0,0,3,11,8,2,0,0,0,0,0,0
42664,42664,1,0,0,1,0,2,8,0,0,0,1,0,0,0
42664,42664,0,0,0,0,0,0,1,2,2,0,0,0,0,0
42664,42664,13,0,0,0,0,0,2,5,0,0,1,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,1,0,0,0,0,0,0,4,2,0,1,0,0,0
42664,42664,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42664,42664,0,0,0,0,0,1,0,2,0,0,0,0,1,0
42664,42664,4,0,0,0,1,0,0,3,0,1,0,0,1,0
42664,42664,0,0,0,0,1,0,1,0,1,1,1,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,1,0,0,0,1,1,2,1,0,0,2,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42664,42664,1,0,0,0,0,1,1,0,1,2,0,1,0,0
42664,42664,0,0,0,1,1,1,0,1,2,0,0,1,0,0
42664,42664,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42664,42664,0,0,0,0,0,0,2,1,0,1,0,2,0,0
42664,42664,0,0,0,0,0,0,0,1,0,2,0,1,0,0
42664,42664,0,1,0,0,0,0,2,1,1,0,1,0,0,0
42664,42664,0,0,0,1,0,1,3,0,0,1,1,0,0,0
42664,42664,0,0,0,0,0,0,0,0,1,0,1,1,0,0
42664,42664,0,0,0,0,0,1,0,0,1,1,1,0,1,0
42664,42664,0,0,0,0,0,1,2,3,1,1,0,0,0,0
42664,42664,3,0,1,0,0,0,7,2,2,0,0,0,0,0
42664,42664,0,2,1,0,0,2,3,1,1,0,0,0,0,0
42664,42664,0,0,0,0,0,1,0,0,0,0,1,0,1,0
42664,42664,17,0,0,0,0,12,11,0,0,0,0,0,0,0
42664,42664,0,2,0,0,0,0,2,2,0,0,0,0,0,0
42664,42664,6,0,1,0,0,0,0,6,1,1,0,0,0,0
42664,42664,1,0,0,0,0,0,0,2,0,0,0,0,0,0
42664,42664,0,0,0,0,1,2,1,2,1,1,0,0,0,1
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,1,1,0,1,0,0,2,0,0
42664,42664,0,0,1,0,1,0,0,0,0,0,1,0,1,0
42664,42664,0,0,0,0,0,2,2,2,1,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,1,1,1,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42664,42664,0,0,0,0,2,0,2,2,0,1,2,0,0,0
42664,42664,0,0,0,0,0,0,0,1,0,1,0,2,0,0
42664,42664,0,0,0,0,0,0,1,0,0,1,0,0,0,0
42664,42664,0,0,0,0,1,0,3,1,0,2,0,0,0,1
42664,42664,0,0,0,0,0,1,0,1,5,1,0,0,0,0
42664,42664,0,0,0,0,0,1,0,0,0,1,2,0,0,0
42664,42664,0,0,0,0,0,1,0,0,0,0,2,1,0,0
42664,42664,0,0,0,0,0,0,0,0,1,1,0,0,1,0
42664,42664,0,0,1,0,1,1,1,2,0,1,2,0,0,0
42664,42664,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42664,42664,7,0,0,0,0,0,2,5,1,0,0,0,0,1
42664,42664,5,0,0,0,0,0,1,6,0,0,0,0,0,0
42664,42664,2,0,0,0,0,0,0,1,0,1,0,1,0,0
42664,42664,0,0,0,1,0,0,0,0,1,0,0,0,2,0
42664,42664,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42664,42664,0,0,0,0,0,0,1,0,1,1,1,0,1,0
42664,42664,0,0,0,0,0,0,0,0,1,0,0,1,1,0
42664,42664,0,0,0,0,0,0,2,0,0,0,1,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,1,0,2,0,0,0
42664,42664,0,1,0,0,0,0,0,0,0,0,1,2,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,3,1,1,0,0,0,0,1,2,1,0,0,0,0
42664,42664,0,2,0,0,0,0,0,0,0,0,0,0,1,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,1,1,0,0,1,0,0,0,0
42664,42664,0,0,0,0,0,0,1,1,0,0,1,0,1,0
42664,42664,0,0,0,0,0,1,0,0,1,0,0,0,0,1
42664,42664,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42664,42664,11,0,0,0,0,0,8,0,0,1,0,0,1,0
42664,42664,6,0,1,0,0,0,5,1,2,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42664,42664,0,0,0,0,0,1,0,1,0,0,2,0,1,0
42664,42664,0,0,0,0,0,0,0,0,2,2,1,0,0,0
42664,42664,2,1,0,0,1,1,3,0,1,3,0,0,0,0
42664,42664,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42664,42664,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,1,2,0,1,0,0,0,1,0,0
42664,42664,0,1,0,0,0,3,3,0,0,1,0,2,0,0
42664,42664,2,2,0,0,4,3,8,3,0,0,0,0,0,0
42664,42664,0,0,0,0,1,0,1,0,1,1,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42664,42664,0,0,0,0,0,0,0,0,0,2,0,1,0,0
42664,42664,3,0,0,0,1,0,0,2,0,1,1,1,0,0
42664,42664,3,0,1,0,2,0,0,4,0,2,0,0,0,0
42664,42664,0,0,0,0,0,1,1,3,3,0,1,0,0,0
42664,42664,0,0,0,0,1,1,1,1,1,0,0,0,0,0
